shift_tipe;nik;kdregu;kodejamkerja;inputdate;inputby;updatedate;updateby;id;tgl
;            ;NS          ;NSB                      ;2018-08-01 08:50:26;0418.318       ;;;21596;2018-08-31
;            ;NS          ;NSC                      ;2018-09-03 11:57:13;0418.318       ;;;21597;2018-09-01
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21598;2018-09-03
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21599;2018-09-04
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21600;2018-09-05
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21601;2018-09-06
;            ;NS          ;NSB                      ;2018-09-03 11:57:13;0418.318       ;;;21602;2018-09-07
;            ;NS          ;NSC                      ;2018-09-03 11:57:13;0418.318       ;;;21603;2018-09-08
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21604;2018-09-10
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21605;2018-09-12
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21606;2018-09-13
;            ;NS          ;NSB                      ;2018-09-03 11:57:13;0418.318       ;;;21607;2018-09-14
;            ;NS          ;NSC                      ;2018-09-03 11:57:13;0418.318       ;;;21608;2018-09-15
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21609;2018-09-17
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21610;2018-09-18
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21611;2018-09-19
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21612;2018-09-20
;            ;NS          ;NSB                      ;2018-09-03 11:57:13;0418.318       ;;;21613;2018-09-21
;            ;NS          ;NSC                      ;2018-09-03 11:57:13;0418.318       ;;;21614;2018-09-22
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21615;2018-09-24
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21616;2018-09-25
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21617;2018-09-26
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21618;2018-09-27
;            ;NS          ;NSB                      ;2018-09-03 11:57:13;0418.318       ;;;21619;2018-09-28
;            ;NS          ;NSC                      ;2018-09-03 11:57:13;0418.318       ;;;21620;2018-09-29
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21621;2018-10-01
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21622;2018-10-02
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21623;2018-10-03
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21624;2018-10-04
;            ;NS          ;NSB                      ;2018-10-01 09:49:11;0418.318       ;;;21625;2018-10-05
;            ;NS          ;NSC                      ;2018-10-01 09:49:11;0418.318       ;;;21626;2018-10-06
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21627;2018-10-08
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21628;2018-10-09
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21629;2018-10-10
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21630;2018-10-11
;            ;NS          ;NSB                      ;2018-10-01 09:49:11;0418.318       ;;;21631;2018-10-12
;            ;NS          ;NSC                      ;2018-10-01 09:49:11;0418.318       ;;;21632;2018-10-13
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21633;2018-10-15
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21634;2018-10-16
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21635;2018-10-17
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21636;2018-10-18
;            ;NS          ;NSB                      ;2018-10-01 09:49:11;0418.318       ;;;21637;2018-10-19
;            ;NS          ;NSC                      ;2018-10-01 09:49:11;0418.318       ;;;21638;2018-10-20
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21639;2018-10-22
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21640;2018-10-23
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21641;2018-10-24
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21642;2018-10-25
;            ;NS          ;NSB                      ;2018-10-01 09:49:11;0418.318       ;;;21643;2018-10-26
;            ;NS          ;NSC                      ;2018-10-01 09:49:11;0418.318       ;;;21644;2018-10-27
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21645;2018-10-29
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21646;2018-10-30
;            ;NS          ;NSA                      ;2018-10-01 09:49:11;0418.318       ;;;21647;2018-10-31
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21648;2018-11-01
;            ;NS          ;NSB                      ;2018-11-02 10:24:47;0418.318       ;;;21649;2018-11-02
;            ;NS          ;NSC                      ;2018-11-02 10:24:47;0418.318       ;;;21650;2018-11-03
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21651;2018-11-05
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21652;2018-11-06
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21653;2018-11-07
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21654;2018-11-08
;            ;NS          ;NSB                      ;2018-11-02 10:24:47;0418.318       ;;;21655;2018-11-09
;            ;NS          ;NSC                      ;2018-11-02 10:24:47;0418.318       ;;;21656;2018-11-10
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21657;2018-11-12
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21658;2018-11-13
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21659;2018-11-14
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21660;2018-11-15
;            ;NS          ;NSB                      ;2018-11-02 10:24:47;0418.318       ;;;21661;2018-11-16
;            ;NS          ;NSC                      ;2018-11-02 10:24:47;0418.318       ;;;21662;2018-11-17
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21663;2018-11-19
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21664;2018-11-21
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21665;2018-11-22
;            ;NS          ;NSB                      ;2018-11-02 10:24:47;0418.318       ;;;21666;2018-11-23
;            ;NS          ;NSC                      ;2018-11-02 10:24:47;0418.318       ;;;21667;2018-11-24
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21668;2018-11-26
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21669;2018-11-27
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21670;2018-11-28
;            ;NS          ;NSA                      ;2018-11-02 10:24:47;0418.318       ;;;21671;2018-11-29
;            ;NS          ;NSB                      ;2018-11-02 10:24:47;0418.318       ;;;21672;2018-11-30
;            ;NS          ;NSC                      ;2018-12-01 08:27:07;0418.318       ;;;21673;2018-12-01
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21674;2018-12-03
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21675;2018-12-04
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21676;2018-12-05
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21677;2018-12-06
;            ;NS          ;NSB                      ;2018-12-01 08:27:07;0418.318       ;;;21678;2018-12-07
;            ;NS          ;NSC                      ;2018-12-01 08:27:07;0418.318       ;;;21679;2018-12-08
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21680;2018-12-10
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21681;2018-12-11
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21682;2018-12-12
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21683;2018-12-13
;            ;NS          ;NSB                      ;2018-12-01 08:27:07;0418.318       ;;;21684;2018-12-14
;            ;NS          ;NSC                      ;2018-12-01 08:27:07;0418.318       ;;;21685;2018-12-15
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21686;2018-12-17
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21687;2018-12-18
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21688;2018-12-19
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21689;2018-12-20
;            ;NS          ;NSB                      ;2018-12-01 08:27:07;0418.318       ;;;21690;2018-12-21
;            ;NS          ;NSC                      ;2018-12-01 08:27:07;0418.318       ;;;21691;2018-12-22
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21692;2018-12-24
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21693;2018-12-26
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21694;2018-12-27
;            ;NS          ;NSB                      ;2018-12-01 08:27:07;0418.318       ;;;21695;2018-12-28
;            ;NS          ;NSC                      ;2018-12-01 08:27:07;0418.318       ;;;21696;2018-12-29
;            ;NS          ;NSA                      ;2018-12-01 08:27:07;0418.318       ;;;21697;2018-12-31
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21698;2019-01-02
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21699;2019-01-03
;            ;NS          ;NSB                      ;2019-01-02 10:40:23;0418.318       ;;;21700;2019-01-04
;            ;NS          ;NSC                      ;2019-01-02 10:40:23;0418.318       ;;;21701;2019-01-05
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21702;2019-01-07
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21703;2019-01-08
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21704;2019-01-09
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21705;2019-01-10
;            ;NS          ;NSB                      ;2019-01-02 10:40:23;0418.318       ;;;21706;2019-01-11
;            ;NS          ;NSC                      ;2019-01-02 10:40:23;0418.318       ;;;21707;2019-01-12
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21708;2019-01-14
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21709;2019-01-15
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21710;2019-01-16
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21711;2019-01-17
;            ;NS          ;NSB                      ;2019-01-02 10:40:23;0418.318       ;;;21712;2019-01-18
;            ;NS          ;NSC                      ;2019-01-02 10:40:23;0418.318       ;;;21713;2019-01-19
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21714;2019-01-21
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21715;2019-01-22
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21716;2019-01-23
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21717;2019-01-24
;            ;NS          ;NSB                      ;2019-01-02 10:40:23;0418.318       ;;;21718;2019-01-25
;            ;NS          ;NSC                      ;2019-01-02 10:40:23;0418.318       ;;;21719;2019-01-26
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21720;2019-01-28
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21721;2019-01-29
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21722;2019-01-30
;            ;NS          ;NSA                      ;2019-01-02 10:40:23;0418.318       ;;;21723;2019-01-31
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;495;2019-04-01
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;496;2019-04-02
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;497;2019-04-03
;;NS          ;NSB                      ;2019-04-30 00:00:00;1115.184       ;;;498;2019-04-05
;;NS          ;NSC                      ;2019-04-30 00:00:00;1115.184       ;;;499;2019-04-06
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;500;2019-04-07
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;501;2019-04-08
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;502;2019-04-09
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;503;2019-04-10
;;NS          ;NSB                      ;2019-04-30 00:00:00;1115.184       ;;;504;2019-04-12
;;NS          ;NSC                      ;2019-04-30 00:00:00;1115.184       ;;;505;2019-04-13
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;506;2019-04-14
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;507;2019-04-15
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;508;2019-04-16
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;509;2019-04-17
;;NS          ;NSB                      ;2019-04-30 00:00:00;1115.184       ;;;510;2019-04-19
;;NS          ;NSC                      ;2019-04-30 00:00:00;1115.184       ;;;511;2019-04-20
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;512;2019-04-21
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;513;2019-04-22
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;514;2019-04-23
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;515;2019-04-24
;;NS          ;NSB                      ;2019-04-30 00:00:00;1115.184       ;;;516;2019-04-26
;;NS          ;NSC                      ;2019-04-30 00:00:00;1115.184       ;;;517;2019-04-27
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;518;2019-04-28
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;519;2019-04-29
;;NS          ;NSA                      ;2019-04-30 00:00:00;1115.184       ;;;520;2019-04-30
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;521;2019-05-01
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;522;2019-05-02
;;NS          ;NSB                      ;2019-05-13 00:00:00;1115.184       ;;;523;2019-05-03
;;NS          ;NSC                      ;2019-05-13 00:00:00;1115.184       ;;;524;2019-05-04
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;525;2019-05-06
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;526;2019-05-07
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;527;2019-05-08
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;528;2019-05-09
;;NS          ;NSB                      ;2019-05-13 00:00:00;1115.184       ;;;529;2019-05-10
;;NS          ;NSC                      ;2019-05-13 00:00:00;1115.184       ;;;530;2019-05-11
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;531;2019-05-13
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;532;2019-05-14
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;533;2019-05-15
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;534;2019-05-16
;;NS          ;NSB                      ;2019-05-13 00:00:00;1115.184       ;;;535;2019-05-17
;;NS          ;NSC                      ;2019-05-13 00:00:00;1115.184       ;;;536;2019-05-18
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;537;2019-05-20
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;538;2019-05-21
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;539;2019-05-22
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;540;2019-05-23
;;NS          ;NSB                      ;2019-05-13 00:00:00;1115.184       ;;;541;2019-05-24
;;NS          ;NSC                      ;2019-05-13 00:00:00;1115.184       ;;;542;2019-05-25
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;543;2019-05-27
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;544;2019-05-28
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;545;2019-05-29
;;NS          ;NSA                      ;2019-05-13 00:00:00;1115.184       ;;;546;2019-05-30
;;NS          ;NSB                      ;2019-05-13 00:00:00;1115.184       ;;;547;2019-05-31
